Ride_Comfort_Index,latitude,longitude
3.941116379756984,-7.56847286,110.87457275
3.8081453642927205,-7.56847286,110.87457275
3.7504030532556634,-7.56847286,110.87457275
3.5842867461502594,-7.56847286,110.87457275
3.729959126033828,-7.56847191,110.87457275
3.5313345623104317,-7.56847191,110.87457275
4.09484591121245,-7.56847286,110.87457275
3.934870809918139,-7.56847286,110.87457275
3.831106584997084,-7.56847382,110.87457275
3.8810199132054395,-7.56847429,110.87457275
3.880544558912558,-7.56847429,110.87457275
3.9129754803932526,-7.56847525,110.87457275
3.528198857375032,-7.56847525,110.87457275
3.5111965934550415,-7.56847525,110.87457275
3.232119495899825,-7.56847668,110.87457275
3.2667706622380823,-7.56847668,110.87457275
3.747889478439096,-7.56847668,110.87457275
3.7171808789444363,-7.56847668,110.87457275
3.8016811746166557,-7.56847858,110.87457275
3.6719560822162194,-7.56848001,110.87457275
3.181455369255315,-7.56848001,110.87457275
3.3428714855315915,-7.56848097,110.87457275
3.453786846448886,-7.56848097,110.87457275
3.7563273227881493,-7.56848145,110.87457275
3.826628230808356,-7.56848097,110.87457275
3.9708653380853054,-7.56848145,110.8745575
3.7313432859343276,-7.56848145,110.8745575
3.4375791504978483,-7.5684824,110.8745575
3.373401128530861,-7.5684824,110.8745575
3.0917945021130544,-7.56848145,110.8745575
3.696685766835919,-7.56848145,110.8745575
3.6503514705872186,-7.56848145,110.8745575
4.245289257917778,-7.5684824,110.8745575
3.867337107338676,-7.5684824,110.8745575
3.6357031795800836,-7.56848145,110.8745575
3.2854662597208257,-7.5684824,110.8745575
3.5358393936666523,-7.56848335,110.8745575
3.9952262627768294,-7.56848383,110.8745575
3.8089511783282735,-7.56848383,110.8745575
4.309709760743223,-7.56848478,110.8745575
5.006935721037275,-7.56848478,110.8745575
4.977164988350037,-7.56848478,110.8745575
4.551286531284171,-7.56848574,110.8745575
3.697071443995977,-7.56848621,110.8745575
4.014961909812406,-7.56848717,110.8745575
3.8046694948789153,-7.5684886,110.8745575
4.122544391445667,-7.56848955,110.8745575
3.684358096058965,-7.56849194,110.87454987
3.836093041449241,-7.56849337,110.87454987
3.92238656520422,-7.56849432,110.87454987
3.9169694421232246,-7.56849527,110.87454987
3.677222986344252,-7.5684967,110.87454987
4.492113968649943,-7.56849766,110.87454987
4.525169289044985,-7.56849766,110.87454987
4.156165191511414,-7.56849861,110.87454987
3.5659300807933683,-7.56849861,110.87454987
3.6719563784654947,-7.56849861,110.87454987
3.5520512978490517,-7.56849861,110.87454987
4.469796480724022,-7.56849909,110.87454987
4.062376302066018,-7.56849909,110.87454987
3.9335412551214812,-7.56849909,110.87454987
4.34956455828511,-7.56849861,110.87454987
3.8892746148911366,-7.56849861,110.87454987
4.027937810940378,-7.56849861,110.87454987
3.8418571494247713,-7.56849766,110.87454987
3.830081491556013,-7.56849766,110.87454987
3.4943199619881584,-7.56849766,110.87454987
4.373807436430805,-7.5684967,110.87454987
3.645595134591165,-7.5684967,110.87454987
3.8657935910310286,-7.5684967,110.87454987
4.769763446973791,-7.5684967,110.87454987
4.479839770459945,-7.5684967,110.87454987
4.320887886395202,-7.5684967,110.87454987
3.716686167665088,-7.56849766,110.87454987
3.5702035689918983,-7.56849766,110.87454987
3.625374563974943,-7.56849766,110.87454987
3.8288852660021755,-7.56849766,110.87454987
3.726170002816601,-7.56849766,110.87454987
3.0059007249323226,-7.5684967,110.87454987
3.3563565066667245,-7.5684967,110.87454987
3.5353553415386045,-7.5684967,110.87454987
3.688243697782153,-7.5684967,110.87454987
3.6842562469510973,-7.56849623,110.87454987
3.3934318129090375,-7.56849527,110.87454987
3.4490570238693916,-7.56849432,110.87454987
3.5224314773821006,-7.56849432,110.87454987
3.5880770838610867,-7.56849337,110.87454987
3.6068936174235504,-7.56849337,110.87454987
3.726053392022151,-7.56849337,110.87454987
4.027689541754744,-7.56849289,110.87454987
4.157273467625239,-7.56849289,110.87454987
3.5916679409095282,-7.56849194,110.87454987
3.348950549334326,-7.56849098,110.87454987
3.3257424055322486,-7.56849098,110.87454987
3.489186640869544,-7.56849098,110.87454987
3.606774475605688,-7.56849289,110.87454987
3.530772005400353,-7.56849289,110.87454987
4.429026916168991,-7.56849289,110.87454987
3.7735769430425163,-7.56849289,110.87454987
4.194793144972282,-7.56849289,110.87454987
3.9684419173288745,-7.56849289,110.87454987
3.7232291576703784,-7.56849337,110.87454987
3.659143469739179,-7.56849432,110.87453461
3.2262372886300295,-7.56849432,110.87453461
3.702186433304546,-7.56849432,110.87453461
3.4479191355654057,-7.56849432,110.87453461
3.6732931724617237,-7.56849432,110.87453461
3.396759770761199,-7.56849432,110.87453461
4.192744470619122,-7.56849432,110.87453461
4.32868180005413,-7.56849432,110.87453461
3.9105646194610193,-7.56849432,110.87453461
3.4820909395646478,-7.56849432,110.87453461
4.205205893381203,-7.56849337,110.87453461
4.029379843882001,-7.56849337,110.87453461
3.5971651747321753,-7.56849289,110.87453461
3.533059430641953,-7.56849194,110.87453461
4.240395449396151,-7.56849098,110.87453461
3.57450325963483,-7.56849098,110.87453461
3.4358253800823384,-7.56849051,110.87453461
3.8474545831792124,-7.56848955,110.87453461
3.775301221145387,-7.5684886,110.87453461
3.32174041518462,-7.5684886,110.87453461
3.483477125431631,-7.5684886,110.87453461
3.617610326489786,-7.5684886,110.87453461
3.4203699501810743,-7.56848812,110.87453461
3.4469435097640506,-7.56848812,110.87453461
3.3155260049390725,-7.56848812,110.87453461
3.545400877451317,-7.56848812,110.87453461
4.223203943102466,-7.56848812,110.87453461
3.4041970207636334,-7.56848812,110.87453461
3.426077397877867,-7.56848812,110.87453461
4.6748789196588465,-7.56848812,110.87453461
3.728893149320732,-7.5684886,110.87453461
3.6856399707900422,-7.56849051,110.87453461
4.6137431040406645,-7.56849098,110.87454987
3.8543128478855633,-7.56849098,110.87454987
4.5396355199939045,-7.56849194,110.87454987
3.42112569511458,-7.56849289,110.87454987
3.782933362295995,-7.56849432,110.87454987
3.9220654030773066,-7.56849527,110.87454987
3.6082342778868464,-7.56849623,110.87454987
3.3374428192336816,-7.5684967,110.87454987
3.141659703902178,-7.56849766,110.87454987
3.658701852069475,-7.56849861,110.87454987
3.6194568353975836,-7.56849909,110.87454987
3.3702811593789765,-7.568501,110.87454987
3.2973974022870642,-7.56850147,110.87454987
3.2847583889985548,-7.56850243,110.87454987
3.590410663012953,-7.56850386,110.87454987
3.9542997836866034,-7.56850481,110.87454987
3.898175187119047,-7.56850624,110.87454987
3.6389705299622155,-7.56850719,110.87454987
3.295469785411247,-7.56850815,110.87454987
3.429722634690125,-7.56850958,110.87454987
3.402082178832101,-7.56851053,110.87454987
3.66847888838981,-7.56851101,110.87454987
3.7557079911856537,-7.56851339,110.87454987
3.599526760010943,-7.5685153,110.87454987
3.3713672850713583,-7.56851673,110.87454987
3.2507663198733554,-7.56851768,110.87454987
3.536646545553771,-7.56851816,110.87454987
4.340912876978543,-7.56851912,110.87454987
3.8633809172654483,-7.56852102,110.87454987
3.2466525294731605,-7.5685215,110.87454987
3.2893691205433795,-7.5685215,110.87454987
3.466068256926956,-7.5685215,110.87454987
3.667897215798799,-7.5685215,110.87454987
3.710082953938584,-7.56852245,110.87454987
3.5047737236594747,-7.56852245,110.87454987
3.5876877324637237,-7.56852245,110.87454987
3.27632833824337,-7.56852245,110.87454987
3.308773409241371,-7.56852245,110.87454987
3.704261746435254,-7.56852245,110.87454987
3.871529569606472,-7.56852245,110.87454987
3.4136097660830687,-7.5685215,110.87454987
3.2783982479124636,-7.56852245,110.87454987
3.329352709847818,-7.56852341,110.87454987
3.341096740100304,-7.56852388,110.87454987
3.7545198525922596,-7.56852388,110.87454987
3.606301686963733,-7.56852388,110.87454987
3.5833381388272367,-7.56852341,110.87454987
3.209495958809822,-7.56852245,110.87454987
3.330096893238363,-7.5685215,110.87454987
3.645832712510926,-7.5685215,110.87454987
3.6238973499755107,-7.5685215,110.87454987
3.76674369016986,-7.56852102,110.87454987
3.3612258646426696,-7.56852007,110.87454987
3.3610541380537073,-7.56852007,110.87454987
3.4939859845486723,-7.56851912,110.87454987
3.800250452873084,-7.56851816,110.87454987
3.49779351997136,-7.56851673,110.87454987
3.5799830734350593,-7.56851578,110.87454987
3.627526468724083,-7.5685153,110.87454987
3.580430198333395,-7.56851339,110.87454987
3.362936393307612,-7.56851292,110.87454987
3.532632977640943,-7.56851292,110.87454987
3.235612763467296,-7.56851101,110.87454987
3.5933402602603444,-7.56851196,110.87454987
3.6268733011327488,-7.56851196,110.87454987
3.6847730045269955,-7.56851101,110.87454987
3.362120086949106,-7.56851196,110.87454987
3.3417295970321783,-7.56851292,110.87454987
3.5272742314188044,-7.56851292,110.87454987
3.4969526278006438,-7.56851339,110.87454987
3.6630601786160764,-7.56851435,110.87454987
3.360763584248334,-7.5685153,110.87454987
3.3193673263354455,-7.5685153,110.87454987
3.2754022486446193,-7.56851578,110.87454987
3.8721538067612618,-7.56851673,110.87454987
3.9377523507902232,-7.56851673,110.87454987
3.8470401001079315,-7.56851673,110.87454987
3.418628136456575,-7.56851768,110.87454987
3.441867210998586,-7.56851768,110.87454987
3.335882362293521,-7.56851768,110.87454987
3.8802527269241374,-7.56851768,110.87454987
4.072816197729148,-7.56851768,110.87453461
3.924511239946127,-7.56851816,110.87453461
3.5329324053571973,-7.56851816,110.87453461
3.4382874862998123,-7.56851912,110.87453461
3.1074584368103704,-7.56851912,110.87453461
3.703604052770174,-7.56851912,110.87453461
3.9354727074303573,-7.56851912,110.87453461
4.000295858295412,-7.56851912,110.87453461
3.530251316120683,-7.56852007,110.87453461
3.36108334383562,-7.56852102,110.87453461
3.159488474819629,-7.56852102,110.87453461
3.5025708938433304,-7.5685215,110.87453461
3.6554694175818945,-7.5685215,110.87453461
4.377419473822254,-7.5685215,110.87453461
4.071253809788568,-7.5685215,110.87453461
4.2887160988490605,-7.56852102,110.87453461
4.104230646426499,-7.56852102,110.87453461
3.7453119510317965,-7.56852007,110.87453461
3.6602435553085426,-7.56851816,110.87453461
3.617070992181482,-7.56851816,110.87453461
3.954851596225513,-7.56851768,110.87453461
3.7587593339661187,-7.56851673,110.87453461
3.8096805562982055,-7.56851578,110.87453461
3.355667910447184,-7.56851435,110.87453461
3.13390296898357,-7.56851339,110.87453461
3.1706826406601953,-7.56851292,110.87453461
3.658290066570374,-7.56851196,110.87453461
3.7670667984808297,-7.56851053,110.87453461
3.6099716253105827,-7.56851053,110.87453461
3.3077326224202945,-7.56851053,110.87453461
3.43664794678507,-7.56851053,110.87453461
3.2437310615617965,-7.56851053,110.87453461
3.60175252290019,-7.56850863,110.87453461
3.7096332820202704,-7.56850815,110.87453461
3.4664939029893276,-7.56850719,110.87453461
3.5181219886468744,-7.56850719,110.87453461
3.454416911298199,-7.56850624,110.87453461
3.849550382648129,-7.56850576,110.87453461
3.445954853529726,-7.56850576,110.87453461
3.5790352412870274,-7.56850386,110.87453461
3.609544661296919,-7.56850338,110.87453461
3.1855100403243526,-7.56850243,110.87453461
3.4361107904860213,-7.56850147,110.87453461
3.646972222802272,-7.56850004,110.87453461
3.263728665125737,-7.56849861,110.87453461
3.2158650983865322,-7.5684967,110.87453461
3.403845725387376,-7.56849623,110.87453461
3.416225536025732,-7.56849527,110.87453461
3.4999595837987227,-7.56849289,110.87453461
3.291972718866586,-7.56849194,110.87453461
3.3144226928064873,-7.56849098,110.87453461
3.4199611881568717,-7.56849098,110.87453461
3.399455228661143,-7.56849098,110.87453461
3.4312942098114796,-7.56849194,110.87453461
3.4310996141912855,-7.56849289,110.87453461
3.411692429719176,-7.56849337,110.87453461
3.524431665163756,-7.56849432,110.87453461
3.775735907347938,-7.56849527,110.87453461
3.56611478150752,-7.56849623,110.87453461
3.2950667436154344,-7.5684967,110.87453461
3.4616169160268244,-7.56849766,110.87453461
3.685166489024522,-7.56849909,110.87453461
3.387068000949289,-7.568501,110.87453461
3.213588942811663,-7.568501,110.87453461
3.356893838570948,-7.568501,110.87453461
3.9742251152921426,-7.56850243,110.87453461
3.985337600253743,-7.56850243,110.87454987
3.504835642462176,-7.56850386,110.87454987
3.4176991925545623,-7.56850481,110.87454987
3.6019139511759013,-7.56850624,110.87454987
3.7835821761522475,-7.56850719,110.87454987
3.576819399356462,-7.56850863,110.87454987
3.378475542605216,-7.56850958,110.87454987
3.5227681146171017,-7.56851053,110.87454987
3.5819386608133117,-7.56851101,110.87454987
3.6553172624680648,-7.56851196,110.87454987
3.392473666225419,-7.56851196,110.87454987
3.359856742798277,-7.56851196,110.87454987
3.5117867965327125,-7.56851196,110.87454987
4.026683458061509,-7.56851196,110.87454987
3.370472556018038,-7.56851292,110.87454987
3.2715523630343926,-7.56851292,110.87454987
3.4417530284979483,-7.56851292,110.87454987
3.7522995565364576,-7.56851292,110.87454987
3.509919839056666,-7.56851339,110.87454987
3.2759124859128983,-7.56851339,110.87454987
3.3777521673026776,-7.56851435,110.87454987
3.6457751277824473,-7.5685153,110.87454987
3.4886828779210157,-7.56851578,110.87454987
3.370483080035673,-7.56851673,110.87454987
3.2579317608758824,-7.56851768,110.87454987
3.419581470307522,-7.56851816,110.87454987
3.735441403007143,-7.56851912,110.87454987
3.392305554195565,-7.56852007,110.87454987
3.7878706177781405,-7.56852007,110.8745575
3.8332962366018446,-7.56852102,110.8745575
3.682036996173194,-7.56852102,110.8745575
3.6936050105260856,-7.56852007,110.8745575
3.2773653318115055,-7.56852007,110.8745575
3.6357291461183596,-7.56852102,110.8745575
3.638442123500745,-7.56852102,110.8745575
3.349063666906831,-7.56852102,110.8745575
3.328825542902332,-7.5685215,110.8745575
3.2697835157976387,-7.5685215,110.8745575
3.757375725053535,-7.56852245,110.8745575
3.656910122510145,-7.56852341,110.8745575
3.332374135847341,-7.56852388,110.8745575
3.4753612581425957,-7.56852388,110.8745575
4.180776247887103,-7.56852388,110.8745575
3.8896431996903216,-7.56852484,110.8745575
3.541514901802766,-7.56852484,110.8745575
4.222964903538,-7.56852388,110.8745575
3.869544151218503,-7.56852388,110.8745575
4.060250468523249,-7.56852341,110.8745575
4.2070952330703895,-7.56852341,110.8745575
4.213851074933682,-7.56852341,110.8745575
3.7991377107279356,-7.56852341,110.8745575
4.083514912486983,-7.56852341,110.8745575
4.089765654447097,-7.56852341,110.8745575
4.75532571912526,-7.56852341,110.8745575
3.8857196009843946,-7.56852388,110.8745575
3.3331889601390405,-7.56852484,110.8745575
6.278408426955627,-7.56852484,110.8745575
4.136204741677371,-7.56852627,110.87454987
3.636592270926144,-7.56852961,110.87454987
3.589510589880724,-7.56853437,110.87453461
3.532207697806787,-7.56854057,110.87451935
4.1304815511731015,-7.56854868,110.87449646
4.259363427838782,-7.56855679,110.87447357
3.97909851147633,-7.56856823,110.87444305
3.545453243000365,-7.56858015,110.87440491
4.390363961722146,-7.56859303,110.87436676
4.563635338224477,-7.56860971,110.87432861
6.4244225950158,-7.56862545,110.87427521
4.714430777231083,-7.56864309,110.87422943
4.366699114012077,-7.56865931,110.87417603
5.124593372366373,-7.56867599,110.87411499
5.341397452877432,-7.56869125,110.87406158
5.733367395034173,-7.56870556,110.87400055
5.48816011947502,-7.56872416,110.87393188
13.949747187284396,-7.5687418,110.87387085
8.721814848723366,-7.56875992,110.87380219
10.046809576640566,-7.56877756,110.87374115
11.47000539776448,-7.56879759,110.87366486
8.636158380099477,-7.56881762,110.87359619
12.217010761931718,-7.56884003,110.8735199
11.318448014344831,-7.56886101,110.87345886
19.106071284690312,-7.5688839,110.87339783
8.255217397858694,-7.56890392,110.87332916
7.235691660279901,-7.56895208,110.87319946
6.960426744431954,-7.56896877,110.87312317
7.188126098897458,-7.56898499,110.87303925
10.360787587245607,-7.56900263,110.87296295
9.410631920068727,-7.56902742,110.87288666
8.909770057937607,-7.56905842,110.87280273
6.942647192555337,-7.5690856,110.87271881
9.871140388208246,-7.56911421,110.87264252
5.960091713722228,-7.56914806,110.87257385
5.98272465471309,-7.56917667,110.87248993
6.226106233242085,-7.56920719,110.87240601
9.654455870909834,-7.56924343,110.87232208
12.920408420544206,-7.56927443,110.87223053
12.718337637106155,-7.56930542,110.87213898
11.416912894925508,-7.56933594,110.87206268
7.177910871875893,-7.56937027,110.8719635
8.379662619062543,-7.56939936,110.87188721
9.858765583520961,-7.56942797,110.87179565
6.404976554849429,-7.5694561,110.87171936
8.653163225750099,-7.56948471,110.87161255
9.27360865712553,-7.56950712,110.87153625
12.824913587479646,-7.56952858,110.87145233
17.106300795049677,-7.56955051,110.87136078
15.651388223081803,-7.5695734,110.87126923
12.807753955798415,-7.56960058,110.87117767
8.929943400923989,-7.56962872,110.87109375
8.300415477208672,-7.56965828,110.87101746
7.034479369668421,-7.5696888,110.8709259
12.001892315175137,-7.56971931,110.87083435
8.813118723014393,-7.56977272,110.87068176
6.088219427632106,-7.56980228,110.87060547
7.025730311388497,-7.56983519,110.87049866
11.262749612743228,-7.56986475,110.87042236
8.734360243984131,-7.56989431,110.87033844
8.622303560764077,-7.5699234,110.87024689
7.101689422449269,-7.56995106,110.87015533
7.466884788111549,-7.56998014,110.87006378
8.8393472824525,-7.57000637,110.8699646
6.198891956390428,-7.57003212,110.86987305
7.1341659627612515,-7.57005739,110.86978912
11.213024622005161,-7.57008457,110.86968231
8.923912819398348,-7.57010937,110.86959076
8.290567582035754,-7.57013273,110.86949158
7.69830289221897,-7.57015514,110.86940002
14.29343682001657,-7.5701766,110.86930084
11.781689837750742,-7.57019854,110.86919403
11.49378750907037,-7.57021761,110.86909485
12.257316300597811,-7.57023668,110.86898041
15.203957904269044,-7.57025433,110.86886597
16.322362272358205,-7.57027197,110.86875916
9.953510073109829,-7.57028818,110.86864471
10.705760555535065,-7.57030487,110.86850739
11.6961110197709,-7.57031679,110.86839294
7.75893918047443,-7.57032967,110.86826324
14.942674078157994,-7.57034159,110.86813354
9.05200059470373,-7.57035208,110.8680191
8.149287297242383,-7.57036066,110.8678894
8.03564373139952,-7.57037354,110.86763763
10.229143825079527,-7.57037926,110.86748505
13.919374719529493,-7.57038021,110.86735535
17.03638691206844,-7.57038069,110.86721039
18.520173312579608,-7.5703783,110.8670578
17.988484388803602,-7.57037354,110.86690521
16.211232177129254,-7.57036543,110.86676788
18.286400187885732,-7.57035589,110.86660767
11.285816906587595,-7.57034254,110.86647034
12.093201168161642,-7.5703249,110.86630249
8.68931974719941,-7.57030725,110.8661499
9.096224811600274,-7.5702858,110.86599731
9.6456057588764,-7.57026243,110.86584473
8.610037601950951,-7.57023191,110.86567688
12.021022124275614,-7.5702014,110.86550903
10.207407655266872,-7.57016659,110.86535645
9.754718865557088,-7.57012939,110.86520386
9.489739226893477,-7.57008791,110.86503601
8.814178646486074,-7.57003927,110.86486816
15.77315257463102,-7.56998968,110.86470032
25.243919373675155,-7.56993771,110.86454773
19.814841693614106,-7.56988335,110.86438751
10.763580528926475,-7.56981993,110.86420441
18.100699724683082,-7.56976175,110.86403656
14.70214374849906,-7.56970167,110.86386871
11.317136467965605,-7.56964064,110.8637085
10.698713756712687,-7.56957817,110.86354065
11.365908480812767,-7.56951618,110.8633728
12.446044850821345,-7.56944656,110.86318207
11.979465480706667,-7.56932497,110.86286163
24.011823413383738,-7.56926012,110.86267853
18.750095961087858,-7.56919527,110.86251831
11.290488313003312,-7.56912422,110.86231995
12.110556240442808,-7.56905842,110.86214447
18.39677673140037,-7.56899214,110.86196136
23.12899389630296,-7.5689249,110.86178589
20.617739778670767,-7.56885862,110.86160278
49.97138614936077,-7.56878328,110.86140442
26.39442935182555,-7.56871271,110.86122131
26.80425931629542,-7.56864405,110.86103058
24.152074144943683,-7.56857538,110.86084747
33.69546030278169,-7.56850863,110.86065674
25.793678507870172,-7.56843042,110.86045074
29.64374000548674,-7.56835985,110.86027527
24.952363988326063,-7.56828976,110.86008453
26.844626961312393,-7.5682168,110.8598938
45.53080292585214,-7.5681386,110.85968781
55.07819379342733,-7.56806946,110.85949707
18.43111032064089,-7.56799698,110.85929871
20.662149600373255,-7.56792402,110.85910034
16.324669029847325,-7.56784391,110.85887909
16.77753923364164,-7.56777143,110.85868835
15.157814928219334,-7.56769943,110.85849762
17.051850016150784,-7.56762552,110.85830688
15.325098860323891,-7.56755257,110.85810089
16.614779489338957,-7.56748009,110.85791016
17.423699488369177,-7.56739902,110.8576889
18.655985244470237,-7.56732702,110.85748291
22.56372181604834,-7.56718874,110.85712433
13.185677598172845,-7.56711054,110.85691071
8.282433489830389,-7.56703854,110.85671997
9.648396514402501,-7.56696558,110.85651398
12.732636844392063,-7.56689453,110.85632324
15.863526049825236,-7.56682253,110.85612488
16.376063241646168,-7.5667448,110.85592651
18.803637740687975,-7.56667376,110.85572815
12.549191738314937,-7.56660318,110.85553741
10.72012517433107,-7.56653261,110.85536194
9.436339776963692,-7.56645775,110.85515594
13.382835722572565,-7.56638956,110.85496521
12.278028160007706,-7.56632233,110.8547821
21.508756680419705,-7.56625509,110.85460663
19.849752967386475,-7.56618786,110.85442352
11.754589183340476,-7.56611443,110.85421753
12.095425414600118,-7.56604815,110.85404205
17.934294516282762,-7.5659833,110.85387421
13.869020508385287,-7.56591845,110.85369873
13.261121755445131,-7.56584787,110.85350037
11.235129659823295,-7.56578493,110.85334015
12.876870859657746,-7.56572342,110.8531723
13.728248610704254,-7.56566334,110.85301971
